id,hashtag
706,asturias_ig
706,asturiasparaisonatural
706,naturaleza
706,campesino
706,centrallecheraasturiana
706,asturiano
706,lecheasturiana
706,exploitacion
706,ovino
706,ovinocultura
706,hierbas
706,pasto
706,pastor
706,pastoreo
706,ovejas
706,animales
706,granja
707,pravia
707,asturias
707,mundoganadero
707,ganaderos
707,ganaderia
707,ganadera
707,pitas
707,cordero
707,oveja
707,leche
707,tractor
707,maquinaria
707,campo
707,asturias_ig
707,asturiasparaisonatural
707,naturaleza
707,campesino
707,centrallecheraasturiana
707,asturiano
707,assaf
707,exploitacion
707,ovino
707,ovinocultura
707,hierbas
707,pasto
707,pastor
707,pastoreo
707,rebaño
707,animales
707,granja
708,pravia
708,asturias
708,mundoganadero
708,ganaderos
708,ganaderia
708,ganadera
708,vacas
708,xiatin
708,encintados
708,tractor
708,maquinaria
708,campo
708,asturias_ig
708,asturiasparaisonatural
708,naturaleza
708,campesino
708,centrallecheraasturiana
708,asturiano
708,lecheasturiana
708,exploitacion
708,vacuno
708,vacunos
708,hierbas
708,pasto
708,pastor
708,pastoreo
708,ovejas
708,animales
708,granja
709,pravia
709,asturias
709,mundoganadero
709,ganaderos
709,ganaderia
709,ganadera
709,ovejas
709,sega
709,encintados
709,tractor
709,maquinaria
709,campo
709,vacas
709,asturias_ig
709,asturiasparaisonatural
709,naturaleza
709,campesino
709,centrallecheraasturiana
709,asturiano
709,segar
709,exploitacion
709,ovino
709,ovinocultura
709,hierbas
709,pasto
709,pastor
709,pastoreo
709,ovejas
709,animales
709,granja
709,farm
710,volvo
710,volvotrucks
710,volvofh
710,volvofh500
710,cla
710,centrallecheraasturiana
710,trailer
710,transporte
710,transport
710,logistica
710,logistic
710,logistics
710,asturias
710,aviles
710,avilés
710,corveradeasturias
710,corvera
710,favila
710,trasona
710,camión
710,camion
710,truck
710,trucks
710,truckspotter
710,truckspotting
711,fibranatural
711,fibranaturalcentrallecheraasturiana
711,centrallecheraasturiana
711,alimentaciónsaludable
711,recetassaludables
711,alimentacionequilibrada
711,nutricion
711,nutricionysalud
711,cocinasaludable
711,productossaludables
