id,emoji,description,ocurrences
2032,🇪🇸,flag: Spain,1
2035,📚,books,1
2037,✅,check mark button,1
2037,📆,tear-off calendar,1
2037,🔎,magnifying glass tilted right,1
2039,🗣️,speaking head,1
2039,📚,books,1
2039,💻,laptop,1
2039,👀,eyes,1
2039,🤗,hugging face,1
2039,🎙️,studio microphone,1
2045,🇨🇴,flag: Colombia,1
2045,🕊️,dove,1
2049,📷,camera,1
2051,🔴,red circle,1
2051,🏆,trophy,1
2051,✍️,writing hand,1
2051,🖇️,linked paperclips,1
2053,📷,camera,4
2059,📢,loudspeaker,1
2062,💣,bomb,1
2062,💥,collision,1
2062,💚,green heart,1
2062,👉,backhand index pointing right,3
2062,🇪🇸,flag: Spain,1
2070,🐐,goat,1
2071,🔥,fire,1
2074,📻,radio,1
2074,🍼,baby bottle,1
2079,🎾,tennis,2
2079,⚖️,balance scale,1
2079,🇪🇦,flag: Ceuta & Melilla,1
2080,🔴,red circle,2
2080,🔵,blue circle,2
2080,🟢,green circle,2
2080,⚫,black circle,2
2081,🌹,rose,2
2081,👇,backhand index pointing down,1
2088,🤦🏻,person facepalming: light skin tone,1
2088,😅,grinning face with sweat,1
2088,😆,grinning squinting face,1
2088,🍲,pot of food,1
2088,🥓,bacon,1
2099,✍️,writing hand,1
2101,↘️,down-right arrow,1
2102,🤗,hugging face,1
2103,🤗,hugging face,1
2112,🤚🏼,raised back of hand: medium-light skin tone,1
2113,🥚,egg,2
2125,🧚,fairy,1
2128,▶️,play button,1
2131,💯,hundred points,1
2131,💪🏼,flexed biceps: medium-light skin tone,1
2131,🎉,party popper,1
2139,🏃‍♀️,woman running,2
2144,✍️,writing hand,1
2147,👇,backhand index pointing down,1
2148,☀️,sun,1
2151,📻,radio,1
2154,🔵,blue circle,1
2157,📍,round pushpin,1
2157,💾,floppy disk,1
2157,🗓️,spiral calendar,1
2158,📻,radio,1
2160,📰,newspaper,1
2163,🖤,black heart,1
2163,💛,yellow heart,1
2163,💙,blue heart,1
2163,🏓,ping pong,1
2163,❤️,red heart,1
2165,📸,camera with flash,1
2171,🙄,face with rolling eyes,1
2171,🤦‍♂️,man facepalming,1
2171,😳,flushed face,2
2171,😝,squinting face with tongue,4
2175,💅,nail polish,1
2178,😂,face with tears of joy,4
2179,🎀,ribbon,1
2179,🏃‍♀️,woman running,1
2182,👉,backhand index pointing right,1
2182,🔹,small blue diamond,3
2187,🤣,rolling on the floor laughing,1
2187,✅,check mark button,4
2187,💦,sweat droplets,1
2187,✍️,writing hand,1
2191,🤣,rolling on the floor laughing,3
2193,🗣️,speaking head,1
2193,📍,round pushpin,1
2195,💚,green heart,1
2196,👱‍♀️,woman: blond hair,1
2196,🙆,person gesturing OK,1
2196,🎾,tennis,2
2196,🇪🇦,flag: Ceuta & Melilla,1
2198,ℹ️,information,1
2198,📋,clipboard,1
2198,😊,smiling face with smiling eyes,1
2198,🗓️,spiral calendar,1
2198,🔐,locked with key,1
2204,🔵,blue circle,1
2204,🧒,child,1
2204,👇,backhand index pointing down,1
2204,‼️,double exclamation mark,1
2204,🎙️,studio microphone,1
2206,✅,check mark button,1
2206,🔓,unlocked,1
2206,🏡,house with garden,1
2211,🥈,2nd place medal,3
2211,🔸,small orange diamond,2
2212,👉,backhand index pointing right,1
2212,🤤,drooling face,1
2213,🗣️,speaking head,1
2213,⏯️,play or pause button,1
2214,📌,pushpin,2
2214,🔟,keycap: 10,1
2214,👉,backhand index pointing right,1
2216,🌐,globe with meridians,1
2216,👉🏻,backhand index pointing right: light skin tone,1
2216,❗,red exclamation mark,1
2216,⤵️,right arrow curving down,1
2219,🌐,globe with meridians,1
2219,📅,calendar,1
2219,ℹ️,information,1
2219,📝,memo,1
2219,📣,megaphone,4
2219,👉,backhand index pointing right,1
2219,☎️,telephone,1
2219,📧,e-mail,1
2221,⬇️,down arrow,1
2222,🔹,small blue diamond,1
2225,🙈,see-no-evil monkey,1
2240,📚,books,1
2240,💛,yellow heart,1
2240,💙,blue heart,2
2243,💛,yellow heart,1
2243,🔳,white square button,1
2243,💙,blue heart,2
2244,💛,yellow heart,1
2244,🔳,white square button,1
2244,💙,blue heart,2
2245,🕷️,spider,1
2246,🗣️,speaking head,1
2246,📍,round pushpin,1
2246,📺,television,1
2250,🗣️,speaking head,1
2250,📍,round pushpin,1
2250,📺,television,1
2253,👇,backhand index pointing down,1
2254,📞,telephone receiver,1
2254,💻,laptop,1
2254,📲,mobile phone with arrow,1
2254,📻,radio,1
2254,⚔️,crossed swords,1
2256,💬,speech balloon,1
2256,📞,telephone receiver,1
2256,💻,laptop,1
2256,📲,mobile phone with arrow,1
2256,📻,radio,1
2256,🏋️‍♂️,man lifting weights,1
2256,⚽,soccer ball,1
2257,▶️,play button,1
2261,📰,newspaper,1
2261,👉🏽,backhand index pointing right: medium skin tone,1
2264,💞,revolving hearts,1
2265,🗣️,speaking head,1
2267,♥️,heart suit,1
2267,🌹,rose,1
2268,💥,collision,1
2268,👇,backhand index pointing down,1
2269,➡️,right arrow,1
2272,📻,radio,1
2280,🔊,speaker high volume,1
2284,❓,red question mark,1
2284,👍🏻,thumbs up: light skin tone,1
2291,🐂,ox,1
2291,🔊,speaker high volume,1
2293,▶️,play button,1
2295,➡️,right arrow,1
2295,🏥,hospital,1
2297,🔐,locked with key,1
2300,🤬,face with symbols on mouth,1
2300,🧈,butter,1
2300,😲,astonished face,1
2301,😏,smirking face,1
2306,📍,round pushpin,1
2306,📅,calendar,1
2307,↘️,down-right arrow,1
2309,➡️,right arrow,1
2310,📍,round pushpin,1
2310,👉,backhand index pointing right,1
2310,🕖,seven o’clock,1
2310,🗓️,spiral calendar,1
2312,🔴,red circle,2
2314,🙈,see-no-evil monkey,3
2314,💛,yellow heart,1
2314,💙,blue heart,1
2317,🔐,locked with key,1
2317,😉,winking face,1
2317,📋,clipboard,1
2317,🗓️,spiral calendar,1
2321,↘️,down-right arrow,1
2328,✍️,writing hand,1
2335,➡️,right arrow,1
2335,👉,backhand index pointing right,1
2335,🗞️,rolled-up newspaper,1
2336,🤦‍♀️,woman facepalming,1
2336,💞,revolving hearts,2
2336,▶️,play button,1
2341,🟤,brown circle,3
2353,☺,smiling face,1
2353,👏,clapping hands,1
2355,☺️,smiling face,1
2355,🤤,drooling face,1
2356,📍,round pushpin,1
2356,✍,writing hand,1
2356,👉,backhand index pointing right,1
2357,🖋️,fountain pen,1
2357,♀️,female sign,1
2362,📢,loudspeaker,1
2362,👉,backhand index pointing right,1
2371,💪,flexed biceps,1
2376,⏰,alarm clock,1
2376,⚖️,balance scale,1
2378,🥈,2nd place medal,2
2380,📍,round pushpin,1
2380,⏰,alarm clock,1
2380,📕,closed book,1
2380,🧜🏼‍♀️,mermaid: medium-light skin tone,1
2384,💻,laptop,1
2384,📲,mobile phone with arrow,1
2384,📻,radio,1
2384,⚔️,crossed swords,1
2384,⏫,fast up button,1
2386,👇,backhand index pointing down,5
2387,🏽,medium skin tone,1
2387,🏼,medium-light skin tone,1
2393,📍,round pushpin,1
2393,👉,backhand index pointing right,1
2393,🕖,seven o’clock,1
2393,🗓️,spiral calendar,1
2394,📻,radio,1
2394,🔊,speaker high volume,1
2395,💛,yellow heart,1
2395,💙,blue heart,1
2399,🍴,fork and knife,1
2399,☎,telephone,1
2399,📷,camera,1
2399,ℹ️,information,1
2400,🟢,green circle,1
2402,😎,smiling face with sunglasses,1
2404,💚,green heart,1
2405,🚨,police car light,1
2405,🏀,basketball,1
2414,😔,pensive face,1
2418,👆,backhand index pointing up,2
2421,🐂,ox,1
2423,😭,loudly crying face,1
2424,💛,yellow heart,1
2424,💙,blue heart,1
2434,🥰,smiling face with hearts,2
2434,😘,face blowing a kiss,1
2435,❤️,red heart,1
2436,🗣️,speaking head,1
2436,🎣,fishing pole,1
2436,🔺,red triangle pointed up,1
2436,👇,backhand index pointing down,1
2440,👉🏼,backhand index pointing right: medium-light skin tone,1
2444,😂,face with tears of joy,1
2447,✒️,black nib,1
2447,🕸️,spider web,1
2447,⛰️,mountain,1
2447,🧵,thread,1
2447,🥕,carrot,1
2450,✅,check mark button,3
2452,🔵,blue circle,4
2452,🔴,red circle,4
2459,😒,unamused face,1
2460,✊,raised fist,1
2460,🌹,rose,1
2480,🌹,rose,1
2492,💛,yellow heart,1
2492,💙,blue heart,1
2498,💜,purple heart,1
2498,🥰,smiling face with hearts,1
2498,💪,flexed biceps,1
2499,🗣️,speaking head,1
2508,🍼,baby bottle,1
2508,🥂,clinking glasses,1
2508,🧃,beverage box,1
2508,🥤,cup with straw,1
2508,🍻,clinking beer mugs,1
2508,🍷,wine glass,1
2508,🥃,tumbler glass,1
2508,🍹,tropical drink,1
2511,🍴,fork and knife,1
2511,☎,telephone,1
2511,📋,clipboard,1
2515,📍,round pushpin,1
2515,⏰,alarm clock,1
2515,❗,red exclamation mark,1
2515,📅,calendar,1
2517,😋,face savoring food,1
2517,🧅,onion,1
2517,🍅,tomato,1
2517,🌶️,hot pepper,1
2517,🥬,leafy green,1
2518,🥲,smiling face with tear,1
2526,🧅,onion,1
2526,🍅,tomato,1
2526,🍆,eggplant,1
2526,😊,smiling face with smiling eyes,1
2526,🌶️,hot pepper,1
2526,🥬,leafy green,1
2531,🏭,factory,1
2539,💚,green heart,1
2539,💛,yellow heart,1
2540,👂,ear,1
2541,😭,loudly crying face,1
2541,💚,green heart,1
2546,🤯,exploding head,1
2551,🏻,light skin tone,1
2551,🇩🇰,flag: Denmark,1
2553,🇪🇸,flag: Spain,1
2559,📲,mobile phone with arrow,1
2559,⚒️,hammer and pick,1
2559,🏡,house with garden,1
2559,☎️,telephone,1
2559,🙌🏻,raising hands: light skin tone,1
2561,👏,clapping hands,1
2572,💻,laptop,1
2572,📲,mobile phone with arrow,1
2572,📻,radio,1
2572,📆,tear-off calendar,1
2572,⚔️,crossed swords,1
2572,⏫,fast up button,1
2576,🥳,partying face,1
2576,👏,clapping hands,1
2581,🔴,red circle,1
2581,👉,backhand index pointing right,1
2583,▶️,play button,2
2587,🔴,red circle,1
2587,👉,backhand index pointing right,1
2590,✅,check mark button,3
2592,📣,megaphone,1
2608,🤔,thinking face,2
2611,🙃,upside-down face,1
2611,😳,flushed face,2
2615,📌,pushpin,1
2615,🍽️,fork and knife with plate,1
2615,🤤,drooling face,1
2625,🧩,puzzle piece,1
2629,✨,sparkles,1
2639,👉,backhand index pointing right,1
2642,🧡,orange heart,1
2642,🦇,bat,1
2642,🔝,TOP arrow,1
2642,🤔,thinking face,1
2649,🛍️,shopping bags,1
2652,📅,calendar,1
2653,🔵,blue circle,1
2653,🤝,handshake,1
2656,✅,check mark button,1
2656,‼️,double exclamation mark,1
2657,🌈,rainbow,1
2657,🍀,four leaf clover,1
2657,🎶,musical notes,1
2657,📲,mobile phone with arrow,1
2657,🔊,speaker high volume,1
2661,🤣,rolling on the floor laughing,6
2662,🤣,rolling on the floor laughing,10
2663,💛,yellow heart,1
2663,💙,blue heart,1
2664,😝,squinting face with tongue,1
2664,💙,blue heart,3
2665,💛,yellow heart,1
2665,💙,blue heart,1
2666,🗣️,speaking head,1
2670,💛,yellow heart,1
2670,💙,blue heart,1
2671,👉🏻,backhand index pointing right: light skin tone,2
2672,👇,backhand index pointing down,1
2684,🤣,rolling on the floor laughing,6
2688,🤣,rolling on the floor laughing,5
2698,⬇️,down arrow,1
2700,🤣,rolling on the floor laughing,2
2706,➡️,right arrow,1
2707,💦,sweat droplets,1
2710,🏆,trophy,1
2714,😔,pensive face,3
2716,⬇,down arrow,1
2719,😂,face with tears of joy,2
2720,📞,telephone receiver,1
2720,💻,laptop,1
2720,📲,mobile phone with arrow,1
2720,📻,radio,1
2720,⚔️,crossed swords,1
2720,⏫,fast up button,1
2722,🤦🏻‍♂️,man facepalming: light skin tone,1
2724,📣,megaphone,1
2728,👉,backhand index pointing right,1
2728,🌱,seedling,1
2729,➡️,right arrow,1
2729,📣,megaphone,1
2736,🏖️,beach with umbrella,1
2736,🌊,water wave,1
2737,👏,clapping hands,1
2740,😍,smiling face with heart-eyes,1
2748,🥰,smiling face with hearts,2
2748,👇🏼,backhand index pointing down: medium-light skin tone,1
2750,🔜,SOON arrow,2
2756,🍼,baby bottle,2
2759,📢,loudspeaker,1
2760,🗣️,speaking head,1
2760,👧,girl,1
2760,👉,backhand index pointing right,1
2765,✊,raised fist,1
2765,🌹,rose,1
2768,⚽,soccer ball,1
2768,🚀,rocket,1
2768,📻,radio,1
2768,🏟️,stadium,1
2772,🥪,sandwich,1
2773,👏,clapping hands,1
2774,🚬,cigarette,2
2775,📲,mobile phone with arrow,1
2775,📣,megaphone,1
2776,😚,kissing face with closed eyes,1
2776,🔄,counterclockwise arrows button,1
2782,🏁,chequered flag,1
2783,▶️,play button,1
2790,🎙,studio microphone,1
2790,🏆,trophy,1
2793,👉,backhand index pointing right,1
2793,🚩,triangular flag,1
2793,📆,tear-off calendar,1
2793,🔹,small blue diamond,1
2793,🔎,magnifying glass tilted right,1
2794,⚠️,warning,1
2794,👉,backhand index pointing right,1
2794,📆,tear-off calendar,1
2794,🔹,small blue diamond,1
2794,🔎,magnifying glass tilted right,1
2795,🏭,factory,1
2795,🔛,ON! arrow,1
2805,💸,money with wings,1
2811,🤮,face vomiting,1
2811,👇,backhand index pointing down,1
2818,🔴,red circle,1
2818,👉,backhand index pointing right,1
2824,👏,clapping hands,1
2824,👇,backhand index pointing down,1
2825,👏,clapping hands,1
2825,👇,backhand index pointing down,1
2832,👈,backhand index pointing left,1
2838,📡,satellite antenna,1
2839,🛏️,bed,1
2839,✍️,writing hand,1
2839,📺,television,1
2839,📍,round pushpin,1
2839,🏼,medium-light skin tone,1
2840,📲,mobile phone with arrow,1
2840,❤️,red heart,1
2840,😎,smiling face with sunglasses,1
2841,✅,check mark button,2
2841,💛,yellow heart,1
2841,💙,blue heart,1
2846,📍,round pushpin,1
2846,🗨️,left speech bubble,1
2846,ℹ️,information,1
2846,🏗️,building construction,1
2848,🐟,fish,1
2849,🥣,bowl with spoon,1
2849,👉,backhand index pointing right,1
2857,👏,clapping hands,1
2860,🤷🏼‍♂️,man shrugging: medium-light skin tone,1
2871,🤣,rolling on the floor laughing,3
2872,💛,yellow heart,1
2872,🌻,sunflower,1
2872,💥,collision,2
2872,👏,clapping hands,2
2872,🦋,butterfly,1
2872,💙,blue heart,1
2872,💖,sparkling heart,1
2878,🐂,ox,1
2878,👩‍🌾,woman farmer,1
2879,😍,smiling face with heart-eyes,2
2881,😂,face with tears of joy,4
2885,🤡,clown face,1
2886,🎶,musical notes,2
2886,💫,dizzy,2
2886,😘,face blowing a kiss,3
2887,🥪,sandwich,1
2889,🖖,vulcan salute,1
2890,👏🏻,clapping hands: light skin tone,2
2893,🥣,bowl with spoon,1
2893,👉,backhand index pointing right,1
2894,😋,face savoring food,5
2895,✨,sparkles,1
2895,👉,backhand index pointing right,1
2895,📈,chart increasing,1
2895,🧜‍♀️,mermaid,1
2898,👉,backhand index pointing right,1
2898,📈,chart increasing,1
2900,👉,backhand index pointing right,1
2900,🔥,fire,1
2900,📈,chart increasing,1
2902,🧒🏿,child: dark skin tone,1
2902,📚,books,2
2902,👧🏿,girl: dark skin tone,1
2902,✝️,latin cross,1
2902,☑️,check box with check,1
2902,👦,boy,1
2902,🏫,school,3
2902,⛪,church,1
2902,🧑‍🏫,teacher,1
2902,👩🏻‍🏫,woman teacher: light skin tone,1
2902,👧🏼,girl: medium-light skin tone,1
2902,🎒,backpack,1
2906,👉,backhand index pointing right,1
2909,🚜,tractor,1
2922,🌸,cherry blossom,1
2931,😔,pensive face,2
2937,😁,beaming face with smiling eyes,5
2947,😜,winking face with tongue,1
2947,⚪,white circle,1
2947,🟠,orange circle,1
2947,🦇,bat,1
2947,⚫,black circle,1
2949,🎯,bullseye,1
2954,🤣,rolling on the floor laughing,1
2955,🤣,rolling on the floor laughing,3
2966,👏,clapping hands,1
2969,👏,clapping hands,1
2977,📷,camera,1
2977,⬇️,down arrow,1
2978,😂,face with tears of joy,1
2983,🎨,artist palette,1
2983,👉,backhand index pointing right,1
2983,👏,clapping hands,1
2984,👗,dress,1
2984,🎓,graduation cap,1
2984,👑,crown,1
2986,🎨,artist palette,1
2986,👉,backhand index pointing right,1
2986,👏,clapping hands,1
2990,💠,diamond with a dot,1
2991,🤣,rolling on the floor laughing,1
2994,✨,sparkles,1
2996,🥇,1st place medal,1
2999,✨,sparkles,1
2999,🐄,cow,1
3011,👇🏻,backhand index pointing down: light skin tone,4
3023,🗣️,speaking head,1
3023,😘,face blowing a kiss,1
3023,⚖️,balance scale,1
3023,😠,angry face,1
3034,🐀,rat,1
3034,🤡,clown face,1
3035,🍽️,fork and knife with plate,1
3035,🍲,pot of food,1
3035,📣,megaphone,1
3037,🥪,sandwich,1
3040,😍,smiling face with heart-eyes,3
3042,🤮,face vomiting,6
3044,👑,crown,1
3050,😜,winking face with tongue,1
3050,🔥,fire,1
3052,🗣️,speaking head,1
3052,💬,speech balloon,1
3052,💻,laptop,1
3052,📲,mobile phone with arrow,1
3052,🏆,trophy,1
3052,📻,radio,1
3052,⚽,soccer ball,1
3052,⚔️,crossed swords,1
3052,🏀,basketball,1
3056,🗯,right anger bubble,1
3056,👉,backhand index pointing right,1
3056,📅,calendar,1
3061,👉🏻,backhand index pointing right: light skin tone,1
3061,❌,cross mark,1
3061,🔉,speaker medium volume,2
3063,🌱,seedling,1
3066,👇,backhand index pointing down,1
3075,😂,face with tears of joy,7
3077,📍,round pushpin,1
3077,💾,floppy disk,1
3078,🎱,pool 8 ball,1
3078,👉,backhand index pointing right,1
3078,👏,clapping hands,1
3078,🗓️,spiral calendar,1
3080,🤦‍♂️,man facepalming,1
3081,📌,pushpin,1
3081,🚨,police car light,1
3084,🇪🇸,flag: Spain,1
3084,🗞️,rolled-up newspaper,1
3084,🇧🇪,flag: Belgium,1
3084,🏗️,building construction,1
3092,👇,backhand index pointing down,3
3096,🍎,red apple,1
3106,💠,diamond with a dot,1
3106,🗞️,rolled-up newspaper,1
3106,🔝,TOP arrow,1
3106,🏀,basketball,1
3109,📰,newspaper,1
3111,🎶,musical notes,1
3111,🎸,guitar,1
3114,🏄‍♀️,woman surfing,1
3116,😍,smiling face with heart-eyes,1
3121,💛,yellow heart,1
3121,💙,blue heart,1
3123,🔵,blue circle,1
3123,🟡,yellow circle,1
3123,🍀,four leaf clover,1
3299,☀,sun,4
3299,👇,backhand index pointing down,2
3300,🔵,blue circle,5
3300,🪴,potted plant,1
3300,👉,backhand index pointing right,1
3300,▶️,play button,1
3301,👇,backhand index pointing down,1
3302,🚀,rocket,1
3302,♥,heart suit,1
3302,🔝,TOP arrow,1
3302,😊,smiling face with smiling eyes,1
3303,⭐,star,2
3303,💪🏻,flexed biceps: light skin tone,1
3304,👩🏻‍🍳,woman cook: light skin tone,1
3304,🐮,cow face,1
3305,🥰,smiling face with hearts,1
3305,🥛,glass of milk,1
3305,🏡,house with garden,1
3305,❤️,red heart,1
3308,🌼,blossom,2
3308,✨,sparkles,1
3308,🍀,four leaf clover,1
3308,🐾,paw prints,1
3308,💞,revolving hearts,1
3308,🌹,rose,1
3308,❤️,red heart,2
3309,📅,calendar,1
3309,🥛,glass of milk,3
3309,🤔,thinking face,1
3309,📋,clipboard,1
3309,🔝,TOP arrow,1
3309,📢,loudspeaker,1
3313,➡️,right arrow,1
3313,💪,flexed biceps,1
3318,🥛,glass of milk,1
3318,🏡,house with garden,1
3318,🥰,smiling face with hearts,1
3318,🛒,shopping cart,1
3318,❤️,red heart,1
3319,💖,sparkling heart,1
3322,🥛,glass of milk,1
3322,🏡,house with garden,1
3322,🥰,smiling face with hearts,1
3322,🛒,shopping cart,1
3322,❤️,red heart,1
3323,🥤,cup with straw,1
3323,😉,winking face,1
3323,🥛,glass of milk,1
3323,💪,flexed biceps,1
3325,🥛,glass of milk,4
3326,♥,heart suit,1
3326,😊,smiling face with smiling eyes,1
3326,🔝,TOP arrow,1
3326,👇,backhand index pointing down,1
3326,📢,loudspeaker,1
3327,🥳,partying face,1
3327,🚀,rocket,1
3327,🙏🏽,folded hands: medium skin tone,1
3327,🥰,smiling face with hearts,1
3327,😎,smiling face with sunglasses,1
3327,🍫,chocolate bar,1
3328,♥,heart suit,1
3328,🔝,TOP arrow,1
3328,😊,smiling face with smiling eyes,1
3328,👇,backhand index pointing down,1
3330,🐷,pig face,1
3331,🐷,pig face,1
3332,🐷,pig face,1
3333,🐷,pig face,1
3336,🙄,face with rolling eyes,1
3336,🌾,sheaf of rice,1
3336,👉,backhand index pointing right,1
3336,😮,face with open mouth,1
3336,➡️,right arrow,4
3336,😏,smirking face,1
3337,😜,winking face with tongue,1
3337,😋,face savoring food,1
3337,🥛,glass of milk,1
3337,💪,flexed biceps,1
3337,🙌,raising hands,1
3337,🥤,cup with straw,1
3337,🤭,face with hand over mouth,1
3337,🦴,bone,1
3338,📢,loudspeaker,1
3338,🔝,TOP arrow,1
3338,👉,backhand index pointing right,1
3338,😉,winking face,1
3339,🥛,glass of milk,1
3340,📍,round pushpin,1
3340,👉,backhand index pointing right,1
3340,🐄,cow,1
3340,🗓,spiral calendar,1
3343,📏,straight ruler,1
3343,🗓,spiral calendar,1
3343,🚩,triangular flag,1
3343,✏️,pencil,1
3343,🕜,one-thirty,1
3344,♥,heart suit,1
3344,😊,smiling face with smiling eyes,1
3344,🔝,TOP arrow,1
3344,👇,backhand index pointing down,1
3344,📢,loudspeaker,1
3345,🙇🏻,person bowing: light skin tone,1
3345,💁🏼‍♀️,woman tipping hand: medium-light skin tone,1
3345,🥛,glass of milk,1
3345,🤷🏻,person shrugging: light skin tone,1
3346,♥,heart suit,1
3346,🔝,TOP arrow,1
3346,😊,smiling face with smiling eyes,1
3348,📞,telephone receiver,1
3348,📲,mobile phone with arrow,1
3348,🥛,glass of milk,1
3348,📍,round pushpin,1
3348,📩,envelope with arrow,1
3348,👉🏼,backhand index pointing right: medium-light skin tone,1
3348,🍫,chocolate bar,1
3349,😊,smiling face with smiling eyes,1
3349,🐄,cow,1
3349,🎁,wrapped gift,1
3350,🪙,coin,2
3351,🏅,sports medal,1
3352,🥪,sandwich,1
3353,➡️,right arrow,1
3353,🎁,wrapped gift,2
3353,✔️,check mark,3
3353,✉️,envelope,1
3353,🍓,strawberry,1
3354,🧀,cheese wedge,5
3354,🖤,black heart,1
3354,😜,winking face with tongue,1
3354,▪️,black small square,2
3354,⬇️,down arrow,2
3355,🍦,soft ice cream,3
3355,👉,backhand index pointing right,1
3358,🧀,cheese wedge,1
3358,🥪,sandwich,1
3358,😉,winking face,1
3358,🙌,raising hands,1
3358,⚖️,balance scale,1
3358,😍,smiling face with heart-eyes,1
3362,4️⃣,keycap: 4,1
3362,2️⃣,keycap: 2,1
3362,8️⃣,keycap: 8,1
3362,®,registered,2
3362,9️⃣,keycap: 9,1
3362,3️⃣,keycap: 3,1
3362,5️⃣,keycap: 5,1
3362,1️⃣,keycap: 1,1
3362,7️⃣,keycap: 7,1
3362,6️⃣,keycap: 6,1
3363,🔷,large blue diamond,2
3363,😉,winking face,3
3363,🤤,drooling face,3
3363,🥰,smiling face with hearts,2
3363,😍,smiling face with heart-eyes,3
3363,🍷,wine glass,1
3363,😋,face savoring food,3
3363,👉,backhand index pointing right,4
3363,🎙,studio microphone,1
3363,❤️,red heart,1
3363,👌,OK hand,3
3363,📍,round pushpin,20
3363,👇,backhand index pointing down,2
3363,🐗,boar,1
3363,😘,face blowing a kiss,6
3363,🔶,large orange diamond,2
3363,📌,pushpin,1
3363,🍫,chocolate bar,1
3363,🧧,red envelope,1
3364,😍,smiling face with heart-eyes,1
3364,🎉,party popper,2
3365,4️⃣,keycap: 4,1
3365,2️⃣,keycap: 2,1
3365,🏆,trophy,1
3365,3️⃣,keycap: 3,1
3365,1️⃣,keycap: 1,1
3365,✅,check mark button,2
3366,🖤,black heart,1
3366,🤭,face with hand over mouth,1
3366,▪️,black small square,5
3366,⬇️,down arrow,2
3366,🍫,chocolate bar,8
3367,🐮,cow face,1
